run,deal_seed,hand,player,group,cumulative_bb
two-each-3,2026092413,2500,loose-aggressive,scripted,21097.2
two-each-3,2026092413,2500,random-1,random,-8612.58
two-each-3,2026092413,2500,random-2,random,-6283.09
two-each-3,2026092413,2500,tight-passive,scripted,4974.63
two-each-3,2026092413,2500,trained-1,trained,-5074.83
two-each-3,2026092413,2500,trained-2,trained,-6101.33
two-each-3,2026092413,2600,loose-aggressive,scripted,21768.7
two-each-3,2026092413,2600,random-1,random,-9417.58
two-each-3,2026092413,2600,random-2,random,-6588.09
two-each-3,2026092413,2600,tight-passive,scripted,5253.63
two-each-3,2026092413,2600,trained-1,trained,-4593.83
two-each-3,2026092413,2600,trained-2,trained,-6422.83
two-each-3,2026092413,2700,loose-aggressive,scripted,21923.7
two-each-3,2026092413,2700,random-1,random,-8522.58
two-each-3,2026092413,2700,random-2,random,-7186.59
two-each-3,2026092413,2700,tight-passive,scripted,5450.63
two-each-3,2026092413,2700,trained-1,trained,-4949.33
two-each-3,2026092413,2700,trained-2,trained,-6715.83
two-each-3,2026092413,2800,loose-aggressive,scripted,23070.95
two-each-3,2026092413,2800,random-1,random,-9445.33
two-each-3,2026092413,2800,random-2,random,-7506.09
two-each-3,2026092413,2800,tight-passive,scripted,5395.13
two-each-3,2026092413,2800,trained-1,trained,-4900.58
two-each-3,2026092413,2800,trained-2,trained,-6614.08
two-each-3,2026092413,2900,loose-aggressive,scripted,24072.7
two-each-3,2026092413,2900,random-1,random,-9981.83
two-each-3,2026092413,2900,random-2,random,-7996.84
two-each-3,2026092413,2900,tight-passive,scripted,6388.63
two-each-3,2026092413,2900,trained-1,trained,-5842.08
two-each-3,2026092413,2900,trained-2,trained,-6640.58
two-each-3,2026092413,3000,loose-aggressive,scripted,24447.7
two-each-3,2026092413,3000,random-1,random,-10144.58
two-each-3,2026092413,3000,random-2,random,-8565.34
two-each-3,2026092413,3000,tight-passive,scripted,6614.63
two-each-3,2026092413,3000,trained-1,trained,-5050.83
two-each-3,2026092413,3000,trained-2,trained,-7301.58
two-each-4,2026092414,100,loose-aggressive,scripted,537.75
two-each-4,2026092414,100,random-1,random,-923.25
two-each-4,2026092414,100,random-2,random,150.25
two-each-4,2026092414,100,tight-passive,scripted,-109.0
two-each-4,2026092414,100,trained-1,trained,822.75
two-each-4,2026092414,100,trained-2,trained,-478.5
two-each-4,2026092414,200,loose-aggressive,scripted,2420.25
two-each-4,2026092414,200,random-1,random,-557.25
two-each-4,2026092414,200,random-2,random,-260.25
two-each-4,2026092414,200,tight-passive,scripted,-150.5
two-each-4,2026092414,200,trained-1,trained,-298.25
two-each-4,2026092414,200,trained-2,trained,-1154.0
two-each-4,2026092414,300,loose-aggressive,scripted,3046.25
two-each-4,2026092414,300,random-1,random,-1424.75
two-each-4,2026092414,300,random-2,random,-1372.0
two-each-4,2026092414,300,tight-passive,scripted,940.5
two-each-4,2026092414,300,trained-1,trained,208.25
two-each-4,2026092414,300,trained-2,trained,-1398.25
two-each-4,2026092414,400,loose-aggressive,scripted,3721.75
two-each-4,2026092414,400,random-1,random,-1539.25
two-each-4,2026092414,400,random-2,random,-1768.5
two-each-4,2026092414,400,tight-passive,scripted,1018.0
two-each-4,2026092414,400,trained-1,trained,-353.75
two-each-4,2026092414,400,trained-2,trained,-1078.25
two-each-4,2026092414,500,loose-aggressive,scripted,3879.75
two-each-4,2026092414,500,random-1,random,-2095.64
two-each-4,2026092414,500,random-2,random,-1307.46
two-each-4,2026092414,500,tight-passive,scripted,1748.23
two-each-4,2026092414,500,trained-1,trained,-254.5
two-each-4,2026092414,500,trained-2,trained,-1970.38
two-each-4,2026092414,600,loose-aggressive,scripted,3764.5
two-each-4,2026092414,600,random-1,random,-2257.64
two-each-4,2026092414,600,random-2,random,-572.96
two-each-4,2026092414,600,tight-passive,scripted,1618.73
two-each-4,2026092414,600,trained-1,trained,-976.75
two-each-4,2026092414,600,trained-2,trained,-1575.88
two-each-4,2026092414,700,loose-aggressive,scripted,4747.5
two-each-4,2026092414,700,random-1,random,-2375.64
two-each-4,2026092414,700,random-2,random,-371.71
two-each-4,2026092414,700,tight-passive,scripted,2459.73
two-each-4,2026092414,700,trained-1,trained,-2363.5
two-each-4,2026092414,700,trained-2,trained,-2096.38
two-each-4,2026092414,800,loose-aggressive,scripted,5046.0
two-each-4,2026092414,800,random-1,random,-3398.14
two-each-4,2026092414,800,random-2,random,589.54
two-each-4,2026092414,800,tight-passive,scripted,2541.73
two-each-4,2026092414,800,trained-1,trained,-2551.25
two-each-4,2026092414,800,trained-2,trained,-2227.88
two-each-4,2026092414,900,loose-aggressive,scripted,5320.25
two-each-4,2026092414,900,random-1,random,-3808.89
two-each-4,2026092414,900,random-2,random,230.79
two-each-4,2026092414,900,tight-passive,scripted,2919.48
two-each-4,2026092414,900,trained-1,trained,-2917.75
two-each-4,2026092414,900,trained-2,trained,-1743.88
two-each-4,2026092414,1000,loose-aggressive,scripted,5887.75
two-each-4,2026092414,1000,random-1,random,-3219.89
two-each-4,2026092414,1000,random-2,random,-77.71
two-each-4,2026092414,1000,tight-passive,scripted,2700.98
two-each-4,2026092414,1000,trained-1,trained,-3655.25
two-each-4,2026092414,1000,trained-2,trained,-1635.88
two-each-4,2026092414,1100,loose-aggressive,scripted,6576.75
two-each-4,2026092414,1100,random-1,random,-3391.14
two-each-4,2026092414,1100,random-2,random,-197.21
two-each-4,2026092414,1100,tight-passive,scripted,3508.98
two-each-4,2026092414,1100,trained-1,trained,-4100.75
two-each-4,2026092414,1100,trained-2,trained,-2396.63
two-each-4,2026092414,1200,loose-aggressive,scripted,6490.25
two-each-4,2026092414,1200,random-1,random,-1930.64
two-each-4,2026092414,1200,random-2,random,-598.71
two-each-4,2026092414,1200,tight-passive,scripted,3688.48
two-each-4,2026092414,1200,trained-1,trained,-5105.75
two-each-4,2026092414,1200,trained-2,trained,-2543.63
two-each-4,2026092414,1300,loose-aggressive,scripted,7318.25
two-each-4,2026092414,1300,random-1,random,-1812.14
two-each-4,2026092414,1300,random-2,random,-334.21
two-each-4,2026092414,1300,tight-passive,scripted,3938.48
two-each-4,2026092414,1300,trained-1,trained,-6682.75
two-each-4,2026092414,1300,trained-2,trained,-2427.63
two-each-4,2026092414,1400,loose-aggressive,scripted,8412.75
two-each-4,2026092414,1400,random-1,random,-2241.14
two-each-4,2026092414,1400,random-2,random,-605.21
two-each-4,2026092414,1400,tight-passive,scripted,4004.23
two-each-4,2026092414,1400,trained-1,trained,-7440.0
two-each-4,2026092414,1400,trained-2,trained,-2130.63
two-each-4,2026092414,1500,loose-aggressive,scripted,8924.0
two-each-4,2026092414,1500,random-1,random,-1552.64
two-each-4,2026092414,1500,random-2,random,-2319.96
two-each-4,2026092414,1500,tight-passive,scripted,5225.73
two-each-4,2026092414,1500,trained-1,trained,-7966.5
two-each-4,2026092414,1500,trained-2,trained,-2310.63
two-each-4,2026092414,1600,loose-aggressive,scripted,8090.0
two-each-4,2026092414,1600,random-1,random,-1470.64
two-each-4,2026092414,1600,random-2,random,-3440.46
two-each-4,2026092414,1600,tight-passive,scripted,5140.23
two-each-4,2026092414,1600,trained-1,trained,-6142.5
two-each-4,2026092414,1600,trained-2,trained,-2176.63
two-each-4,2026092414,1700,loose-aggressive,scripted,8735.75
two-each-4,2026092414,1700,random-1,random,-2455.14
two-each-4,2026092414,1700,random-2,random,-4360.46
two-each-4,2026092414,1700,tight-passive,scripted,5015.73
two-each-4,2026092414,1700,trained-1,trained,-5192.25
two-each-4,2026092414,1700,trained-2,trained,-1743.63
two-each-4,2026092414,1800,loose-aggressive,scripted,9966.25
two-each-4,2026092414,1800,random-1,random,-3548.64
two-each-4,2026092414,1800,random-2,random,-5187.96
two-each-4,2026092414,1800,tight-passive,scripted,5134.23
two-each-4,2026092414,1800,trained-1,trained,-5598.75
two-each-4,2026092414,1800,trained-2,trained,-765.13
two-each-4,2026092414,1900,loose-aggressive,scripted,10868.25
two-each-4,2026092414,1900,random-1,random,-4118.64
two-each-4,2026092414,1900,random-2,random,-6119.96
two-each-4,2026092414,1900,tight-passive,scripted,5009.73
two-each-4,2026092414,1900,trained-1,trained,-5364.75
two-each-4,2026092414,1900,trained-2,trained,-274.63
two-each-4,2026092414,2000,loose-aggressive,scripted,11827.75
two-each-4,2026092414,2000,random-1,random,-6218.64
two-each-4,2026092414,2000,random-2,random,-6797.46
two-each-4,2026092414,2000,tight-passive,scripted,5785.73
two-each-4,2026092414,2000,trained-1,trained,-5036.25
two-each-4,2026092414,2000,trained-2,trained,438.87
two-each-4,2026092414,2100,loose-aggressive,scripted,12912.25
two-each-4,2026092414,2100,random-1,random,-6810.64
two-each-4,2026092414,2100,random-2,random,-6704.96
two-each-4,2026092414,2100,tight-passive,scripted,5742.23
two-each-4,2026092414,2100,trained-1,trained,-5602.25
two-each-4,2026092414,2100,trained-2,trained,463.37
two-each-4,2026092414,2200,loose-aggressive,scripted,12646.75
two-each-4,2026092414,2200,random-1,random,-6907.64
two-each-4,2026092414,2200,random-2,random,-6929.46
two-each-4,2026092414,2200,tight-passive,scripted,5756.73
two-each-4,2026092414,2200,trained-1,trained,-5247.0
two-each-4,2026092414,2200,trained-2,trained,680.62
two-each-4,2026092414,2300,loose-aggressive,scripted,14971.25
two-each-4,2026092414,2300,random-1,random,-7524.64
two-each-4,2026092414,2300,random-2,random,-7832.96
two-each-4,2026092414,2300,tight-passive,scripted,5616.23
two-each-4,2026092414,2300,trained-1,trained,-5571.0
two-each-4,2026092414,2300,trained-2,trained,341.12
two-each-4,2026092414,2400,loose-aggressive,scripted,16611.58
two-each-4,2026092414,2400,random-1,random,-8071.14
two-each-4,2026092414,2400,random-2,random,-8542.87
two-each-4,2026092414,2400,tight-passive,scripted,5818.98
two-each-4,2026092414,2400,trained-1,trained,-5828.0
two-each-4,2026092414,2400,trained-2,trained,11.45
two-each-4,2026092414,2500,loose-aggressive,scripted,16970.08
two-each-4,2026092414,2500,random-1,random,-8338.89
two-each-4,2026092414,2500,random-2,random,-8111.12
two-each-4,2026092414,2500,tight-passive,scripted,5582.48
two-each-4,2026092414,2500,trained-1,trained,-5944.0
two-each-4,2026092414,2500,trained-2,trained,-158.55
two-each-4,2026092414,2600,loose-aggressive,scripted,17561.58
two-each-4,2026092414,2600,random-1,random,-8415.39
two-each-4,2026092414,2600,random-2,random,-7184.62
two-each-4,2026092414,2600,tight-passive,scripted,5354.98
two-each-4,2026092414,2600,trained-1,trained,-6836.0
two-each-4,2026092414,2600,trained-2,trained,-480.55
two-each-4,2026092414,2700,loose-aggressive,scripted,18273.58
two-each-4,2026092414,2700,random-1,random,-9261.39
two-each-4,2026092414,2700,random-2,random,-7091.62
two-each-4,2026092414,2700,tight-passive,scripted,5758.98
two-each-4,2026092414,2700,trained-1,trained,-6481.0
two-each-4,2026092414,2700,trained-2,trained,-1198.55
two-each-4,2026092414,2800,loose-aggressive,scripted,19586.08
two-each-4,2026092414,2800,random-1,random,-10196.89
two-each-4,2026092414,2800,random-2,random,-8048.12
two-each-4,2026092414,2800,tight-passive,scripted,6056.48
two-each-4,2026092414,2800,trained-1,trained,-7167.0
two-each-4,2026092414,2800,trained-2,trained,-230.55
two-each-4,2026092414,2900,loose-aggressive,scripted,22003.58
two-each-4,2026092414,2900,random-1,random,-11333.89
two-each-4,2026092414,2900,random-2,random,-8571.62
two-each-4,2026092414,2900,tight-passive,scripted,7008.98
two-each-4,2026092414,2900,trained-1,trained,-7605.5
two-each-4,2026092414,2900,trained-2,trained,-1501.55
two-each-4,2026092414,3000,loose-aggressive,scripted,22141.83
two-each-4,2026092414,3000,random-1,random,-12082.14
two-each-4,2026092414,3000,random-2,random,-7770.62
two-each-4,2026092414,3000,tight-passive,scripted,7077.98
two-each-4,2026092414,3000,trained-1,trained,-7924.5
two-each-4,2026092414,3000,trained-2,trained,-1442.55
two-each-5,2026092415,100,loose-aggressive,scripted,155.25
two-each-5,2026092415,100,random-1,random,-522.75
two-each-5,2026092415,100,random-2,random,980.5
two-each-5,2026092415,100,tight-passive,scripted,-131.5
two-each-5,2026092415,100,trained-1,trained,-97.5
two-each-5,2026092415,100,trained-2,trained,-384.0
two-each-5,2026092415,200,loose-aggressive,scripted,263.75
two-each-5,2026092415,200,random-1,random,-272.75
two-each-5,2026092415,200,random-2,random,203.75
two-each-5,2026092415,200,tight-passive,scripted,41.0
two-each-5,2026092415,200,trained-1,trained,-674.25
two-each-5,2026092415,200,trained-2,trained,438.5
two-each-5,2026092415,300,loose-aggressive,scripted,67.67
two-each-5,2026092415,300,random-1,random,87.17
two-each-5,2026092415,300,random-2,random,489.66
two-each-5,2026092415,300,tight-passive,scripted,22.5
two-each-5,2026092415,300,trained-1,trained,-467.5
two-each-5,2026092415,300,trained-2,trained,-199.5
two-each-5,2026092415,400,loose-aggressive,scripted,171.17
two-each-5,2026092415,400,random-1,random,164.67
two-each-5,2026092415,400,random-2,random,413.66
two-each-5,2026092415,400,tight-passive,scripted,60.5
two-each-5,2026092415,400,trained-1,trained,-45.0
two-each-5,2026092415,400,trained-2,trained,-765.0
two-each-5,2026092415,500,loose-aggressive,scripted,616.17
two-each-5,2026092415,500,random-1,random,-462.83
two-each-5,2026092415,500,random-2,random,1520.66
two-each-5,2026092415,500,tight-passive,scripted,250.5
two-each-5,2026092415,500,trained-1,trained,-216.5
two-each-5,2026092415,500,trained-2,trained,-1708.0
two-each-5,2026092415,600,loose-aggressive,scripted,1389.76
two-each-5,2026092415,600,random-1,random,-913.25
two-each-5,2026092415,600,random-2,random,1789.74
two-each-5,2026092415,600,tight-passive,scripted,127.75
two-each-5,2026092415,600,trained-1,trained,-1023.0
two-each-5,2026092415,600,trained-2,trained,-1371.0
two-each-5,2026092415,700,loose-aggressive,scripted,1343.76
two-each-5,2026092415,700,random-1,random,-1132.25
two-each-5,2026092415,700,random-2,random,1803.74
two-each-5,2026092415,700,tight-passive,scripted,620.25
two-each-5,2026092415,700,trained-1,trained,-716.25
two-each-5,2026092415,700,trained-2,trained,-1919.25
two-each-5,2026092415,800,loose-aggressive,scripted,933.76
two-each-5,2026092415,800,random-1,random,-1355.75
two-each-5,2026092415,800,random-2,random,1725.74
two-each-5,2026092415,800,tight-passive,scripted,495.25
two-each-5,2026092415,800,trained-1,trained,188.25
two-each-5,2026092415,800,trained-2,trained,-1987.25
two-each-5,2026092415,900,loose-aggressive,scripted,1585.76
two-each-5,2026092415,900,random-1,random,560.75
two-each-5,2026092415,900,random-2,random,1158.24
two-each-5,2026092415,900,tight-passive,scripted,446.25
two-each-5,2026092415,900,trained-1,trained,-1108.75
two-each-5,2026092415,900,trained-2,trained,-2642.25
two-each-5,2026092415,1000,loose-aggressive,scripted,3025.76
two-each-5,2026092415,1000,random-1,random,376.0
two-each-5,2026092415,1000,random-2,random,974.9
two-each-5,2026092415,1000,tight-passive,scripted,206.75
two-each-5,2026092415,1000,trained-1,trained,-1495.33
two-each-5,2026092415,1000,trained-2,trained,-3088.08
two-each-5,2026092415,1100,loose-aggressive,scripted,3189.26
two-each-5,2026092415,1100,random-1,random,-309.0
two-each-5,2026092415,1100,random-2,random,821.9
two-each-5,2026092415,1100,tight-passive,scripted,372.75
two-each-5,2026092415,1100,trained-1,trained,-1593.83
two-each-5,2026092415,1100,trained-2,trained,-2481.08
two-each-5,2026092415,1200,loose-aggressive,scripted,3403.76
two-each-5,2026092415,1200,random-1,random,0.75
two-each-5,2026092415,1200,random-2,random,250.65
two-each-5,2026092415,1200,tight-passive,scripted,634.75
two-each-5,2026092415,1200,trained-1,trained,-807.33
two-each-5,2026092415,1200,trained-2,trained,-3482.58
two-each-5,2026092415,1300,loose-aggressive,scripted,3794.26
two-each-5,2026092415,1300,random-1,random,686.75
two-each-5,2026092415,1300,random-2,random,-685.35
two-each-5,2026092415,1300,tight-passive,scripted,1315.25
two-each-5,2026092415,1300,trained-1,trained,-1692.83
two-each-5,2026092415,1300,trained-2,trained,-3418.08
two-each-5,2026092415,1400,loose-aggressive,scripted,4143.26
two-each-5,2026092415,1400,random-1,random,1132.75
two-each-5,2026092415,1400,random-2,random,209.65
two-each-5,2026092415,1400,tight-passive,scripted,1493.75
two-each-5,2026092415,1400,trained-1,trained,-3016.33
two-each-5,2026092415,1400,trained-2,trained,-3963.08
two-each-5,2026092415,1500,loose-aggressive,scripted,4272.09
two-each-5,2026092415,1500,random-1,random,919.25
two-each-5,2026092415,1500,random-2,random,28.99
two-each-5,2026092415,1500,tight-passive,scripted,2000.75
two-each-5,2026092415,1500,trained-1,trained,-3063.0
two-each-5,2026092415,1500,trained-2,trained,-4158.08
two-each-5,2026092415,1600,loose-aggressive,scripted,5640.84
two-each-5,2026092415,1600,random-1,random,206.25
two-each-5,2026092415,1600,random-2,random,-223.01
two-each-5,2026092415,1600,tight-passive,scripted,1956.75
two-each-5,2026092415,1600,trained-1,trained,-3381.75
two-each-5,2026092415,1600,trained-2,trained,-4199.08
two-each-5,2026092415,1700,loose-aggressive,scripted,6317.34
two-each-5,2026092415,1700,random-1,random,-1330.5
two-each-5,2026092415,1700,random-2,random,-533.51
two-each-5,2026092415,1700,tight-passive,scripted,2187.75
two-each-5,2026092415,1700,trained-1,trained,-2888.0
two-each-5,2026092415,1700,trained-2,trained,-3753.08
two-each-5,2026092415,1800,loose-aggressive,scripted,7012.34
two-each-5,2026092415,1800,random-1,random,-51.0
two-each-5,2026092415,1800,random-2,random,-1016.51
two-each-5,2026092415,1800,tight-passive,scripted,2802.75
two-each-5,2026092415,1800,trained-1,trained,-4271.0
two-each-5,2026092415,1800,trained-2,trained,-4476.58
two-each-5,2026092415,1900,loose-aggressive,scripted,8606.34
two-each-5,2026092415,1900,random-1,random,-66.5
two-each-5,2026092415,1900,random-2,random,-1437.01
two-each-5,2026092415,1900,tight-passive,scripted,3195.25
two-each-5,2026092415,1900,trained-1,trained,-5024.0
two-each-5,2026092415,1900,trained-2,trained,-5274.08
two-each-5,2026092415,2000,loose-aggressive,scripted,8990.84
two-each-5,2026092415,2000,random-1,random,-335.0
two-each-5,2026092415,2000,random-2,random,-1432.01
two-each-5,2026092415,2000,tight-passive,scripted,3076.75
two-each-5,2026092415,2000,trained-1,trained,-4868.5
two-each-5,2026092415,2000,trained-2,trained,-5432.08
two-each-5,2026092415,2100,loose-aggressive,scripted,10816.84
two-each-5,2026092415,2100,random-1,random,-1736.5
two-each-5,2026092415,2100,random-2,random,-1994.51
two-each-5,2026092415,2100,tight-passive,scripted,2836.75
two-each-5,2026092415,2100,trained-1,trained,-4697.0
two-each-5,2026092415,2100,trained-2,trained,-5225.58
two-each-5,2026092415,2200,loose-aggressive,scripted,11839.84
two-each-5,2026092415,2200,random-1,random,-2798.5
two-each-5,2026092415,2200,random-2,random,-1689.01
two-each-5,2026092415,2200,tight-passive,scripted,2750.5
two-each-5,2026092415,2200,trained-1,trained,-4993.0
two-each-5,2026092415,2200,trained-2,trained,-5109.83
two-each-5,2026092415,2300,loose-aggressive,scripted,13174.84
two-each-5,2026092415,2300,random-1,random,-2272.25
two-each-5,2026092415,2300,random-2,random,-2101.26
two-each-5,2026092415,2300,tight-passive,scripted,3064.5
two-each-5,2026092415,2300,trained-1,trained,-5957.0
two-each-5,2026092415,2300,trained-2,trained,-5908.83
two-each-5,2026092415,2400,loose-aggressive,scripted,15535.84
two-each-5,2026092415,2400,random-1,random,-3388.75
two-each-5,2026092415,2400,random-2,random,-2714.76
two-each-5,2026092415,2400,tight-passive,scripted,3136.5
two-each-5,2026092415,2400,trained-1,trained,-6491.0
two-each-5,2026092415,2400,trained-2,trained,-6077.83
two-each-5,2026092415,2500,loose-aggressive,scripted,15899.34
two-each-5,2026092415,2500,random-1,random,-3931.5
two-each-5,2026092415,2500,random-2,random,-2186.01
two-each-5,2026092415,2500,tight-passive,scripted,3009.75
two-each-5,2026092415,2500,trained-1,trained,-6231.75
two-each-5,2026092415,2500,trained-2,trained,-6559.83
two-each-5,2026092415,2600,loose-aggressive,scripted,16679.84
two-each-5,2026092415,2600,random-1,random,-5088.5
two-each-5,2026092415,2600,random-2,random,-1953.51
two-each-5,2026092415,2600,tight-passive,scripted,2969.25
two-each-5,2026092415,2600,trained-1,trained,-6071.25
two-each-5,2026092415,2600,trained-2,trained,-6535.83
two-each-5,2026092415,2700,loose-aggressive,scripted,18155.34
two-each-5,2026092415,2700,random-1,random,-6097.0
two-each-5,2026092415,2700,random-2,random,-3118.01
two-each-5,2026092415,2700,tight-passive,scripted,3072.75
two-each-5,2026092415,2700,trained-1,trained,-5804.75
two-each-5,2026092415,2700,trained-2,trained,-6208.33
two-each-5,2026092415,2800,loose-aggressive,scripted,18209.34
two-each-5,2026092415,2800,random-1,random,-6243.25
two-each-5,2026092415,2800,random-2,random,-3002.01
two-each-5,2026092415,2800,tight-passive,scripted,3257.25
two-each-5,2026092415,2800,trained-1,trained,-6118.5
two-each-5,2026092415,2800,trained-2,trained,-6102.83
two-each-5,2026092415,2900,loose-aggressive,scripted,18486.34
two-each-5,2026092415,2900,random-1,random,-5010.25
two-each-5,2026092415,2900,random-2,random,-3385.51
two-each-5,2026092415,2900,tight-passive,scripted,3188.75
two-each-5,2026092415,2900,trained-1,trained,-6794.5
two-each-5,2026092415,2900,trained-2,trained,-6484.83
two-each-5,2026092415,3000,loose-aggressive,scripted,18653.84
two-each-5,2026092415,3000,random-1,random,-4364.5
two-each-5,2026092415,3000,random-2,random,-3109.26
two-each-5,2026092415,3000,tight-passive,scripted,2955.75
two-each-5,2026092415,3000,trained-1,trained,-6676.0
two-each-5,2026092415,3000,trained-2,trained,-7459.83
three-trained-three-random,2026092416,100,random-1,random,608.0
three-trained-three-random,2026092416,100,random-2,random,-843.0
three-trained-three-random,2026092416,100,random-3,random,787.0
three-trained-three-random,2026092416,100,trained-1,trained,-153.0
three-trained-three-random,2026092416,100,trained-2,trained,-573.0
three-trained-three-random,2026092416,100,trained-3,trained,174.0
three-trained-three-random,2026092416,200,random-1,random,-565.25
three-trained-three-random,2026092416,200,random-2,random,-1381.5
three-trained-three-random,2026092416,200,random-3,random,1600.75
three-trained-three-random,2026092416,200,trained-1,trained,-267.25
three-trained-three-random,2026092416,200,trained-2,trained,-624.5
three-trained-three-random,2026092416,200,trained-3,trained,1237.75
three-trained-three-random,2026092416,300,random-1,random,261.75
three-trained-three-random,2026092416,300,random-2,random,-1516.5
three-trained-three-random,2026092416,300,random-3,random,844.75
three-trained-three-random,2026092416,300,trained-1,trained,-179.25
three-trained-three-random,2026092416,300,trained-2,trained,-487.5
three-trained-three-random,2026092416,300,trained-3,trained,1076.75
three-trained-three-random,2026092416,400,random-1,random,1383.75
three-trained-three-random,2026092416,400,random-2,random,-3.5
three-trained-three-random,2026092416,400,random-3,random,-1230.75
three-trained-three-random,2026092416,400,trained-1,trained,-1526.75
three-trained-three-random,2026092416,400,trained-2,trained,-383.0
three-trained-three-random,2026092416,400,trained-3,trained,1760.25
three-trained-three-random,2026092416,500,random-1,random,1239.75
three-trained-three-random,2026092416,500,random-2,random,893.0
three-trained-three-random,2026092416,500,random-3,random,-2223.5
three-trained-three-random,2026092416,500,trained-1,trained,-1686.0
three-trained-three-random,2026092416,500,trained-2,trained,-964.0
three-trained-three-random,2026092416,500,trained-3,trained,2740.75
three-trained-three-random,2026092416,600,random-1,random,1381.58
three-trained-three-random,2026092416,600,random-2,random,192.5
three-trained-three-random,2026092416,600,random-3,random,-1359.5
three-trained-three-random,2026092416,600,trained-1,trained,-2195.17
three-trained-three-random,2026092416,600,trained-2,trained,-891.5
three-trained-three-random,2026092416,600,trained-3,trained,2872.09
three-trained-three-random,2026092416,700,random-1,random,983.58
three-trained-three-random,2026092416,700,random-2,random,-1032.5
three-trained-three-random,2026092416,700,random-3,random,-1632.5
three-trained-three-random,2026092416,700,trained-1,trained,-2555.67
three-trained-three-random,2026092416,700,trained-2,trained,405.0
three-trained-three-random,2026092416,700,trained-3,trained,3832.09
three-trained-three-random,2026092416,800,random-1,random,1191.08
three-trained-three-random,2026092416,800,random-2,random,-1370.5
three-trained-three-random,2026092416,800,random-3,random,-1562.0
three-trained-three-random,2026092416,800,trained-1,trained,-1577.17
three-trained-three-random,2026092416,800,trained-2,trained,-157.0
three-trained-three-random,2026092416,800,trained-3,trained,3475.59
three-trained-three-random,2026092416,900,random-1,random,1153.58
three-trained-three-random,2026092416,900,random-2,random,-899.75
three-trained-three-random,2026092416,900,random-3,random,-400.75
three-trained-three-random,2026092416,900,trained-1,trained,-961.67
three-trained-three-random,2026092416,900,trained-2,trained,-2438.5
three-trained-three-random,2026092416,900,trained-3,trained,3547.09
three-trained-three-random,2026092416,1000,random-1,random,905.08
three-trained-three-random,2026092416,1000,random-2,random,-941.5
three-trained-three-random,2026092416,1000,random-3,random,249.75
three-trained-three-random,2026092416,1000,trained-1,trained,-1155.17
three-trained-three-random,2026092416,1000,trained-2,trained,-2936.75
three-trained-three-random,2026092416,1000,trained-3,trained,3878.59
three-trained-three-random,2026092416,1100,random-1,random,1143.58
three-trained-three-random,2026092416,1100,random-2,random,-2112.0
three-trained-three-random,2026092416,1100,random-3,random,1441.25
three-trained-three-random,2026092416,1100,trained-1,trained,-2799.67
three-trained-three-random,2026092416,1100,trained-2,trained,-2570.25
three-trained-three-random,2026092416,1100,trained-3,trained,4897.09
three-trained-three-random,2026092416,1200,random-1,random,2631.0
three-trained-three-random,2026092416,1200,random-2,random,-2297.84
three-trained-three-random,2026092416,1200,random-3,random,1284.75
three-trained-three-random,2026092416,1200,trained-1,trained,-4131.0
three-trained-three-random,2026092416,1200,trained-2,trained,-1817.75
three-trained-three-random,2026092416,1200,trained-3,trained,4330.84
three-trained-three-random,2026092416,1300,random-1,random,2009.0
three-trained-three-random,2026092416,1300,random-2,random,-1090.59
three-trained-three-random,2026092416,1300,random-3,random,64.75
three-trained-three-random,2026092416,1300,trained-1,trained,-3806.5
three-trained-three-random,2026092416,1300,trained-2,trained,-2056.25
three-trained-three-random,2026092416,1300,trained-3,trained,4879.59
three-trained-three-random,2026092416,1400,random-1,random,1050.16
three-trained-three-random,2026092416,1400,random-2,random,-463.76
three-trained-three-random,2026092416,1400,random-3,random,-200.08
three-trained-three-random,2026092416,1400,trained-1,trained,-3654.17
three-trained-three-random,2026092416,1400,trained-2,trained,-2106.24
three-trained-three-random,2026092416,1400,trained-3,trained,5374.09
three-trained-three-random,2026092416,1500,random-1,random,1461.32
three-trained-three-random,2026092416,1500,random-2,random,-878.01
three-trained-three-random,2026092416,1500,random-3,random,-207.08
three-trained-three-random,2026092416,1500,trained-1,trained,-3684.0
three-trained-three-random,2026092416,1500,trained-2,trained,-1442.49
three-trained-three-random,2026092416,1500,trained-3,trained,4750.26
three-trained-three-random,2026092416,1600,random-1,random,911.82
three-trained-three-random,2026092416,1600,random-2,random,-1391.26
three-trained-three-random,2026092416,1600,random-3,random,-796.83
three-trained-three-random,2026092416,1600,trained-1,trained,-2707.0
three-trained-three-random,2026092416,1600,trained-2,trained,-867.49
three-trained-three-random,2026092416,1600,trained-3,trained,4850.76
three-trained-three-random,2026092416,1700,random-1,random,33.15
three-trained-three-random,2026092416,1700,random-2,random,-1782.51
three-trained-three-random,2026092416,1700,random-3,random,1776.0
three-trained-three-random,2026092416,1700,trained-1,trained,-2539.75
three-trained-three-random,2026092416,1700,trained-2,trained,-1569.65
three-trained-three-random,2026092416,1700,trained-3,trained,4082.76
three-trained-three-random,2026092416,1800,random-1,random,-661.1
three-trained-three-random,2026092416,1800,random-2,random,-1301.01
three-trained-three-random,2026092416,1800,random-3,random,2321.75
three-trained-three-random,2026092416,1800,trained-1,trained,-2818.0
three-trained-three-random,2026092416,1800,trained-2,trained,-1732.4
three-trained-three-random,2026092416,1800,trained-3,trained,4190.76
